State,County,FIPS,MapDate,DSCI
CA,Sutter County,06101,20221101,400
CA,Sutter County,06101,20221108,400
CA,Sutter County,06101,20221115,400
CA,Sutter County,06101,20221122,400
CA,Sutter County,06101,20221129,400
CA,Sutter County,06101,20221206,400
CA,Sutter County,06101,20221213,400
CA,Sutter County,06101,20221220,400
CA,Sutter County,06101,20221227,400
CA,Sutter County,06101,20230103,400
CA,Sutter County,06101,20230110,300
CA,Sutter County,06101,20230117,300
CA,Sutter County,06101,20230124,300
CA,Sutter County,06101,20230131,300
CA,Sutter County,06101,20230207,300
CA,Sutter County,06101,20230214,300
CA,Sutter County,06101,20230221,300
CA,Sutter County,06101,20230228,300
CA,Sutter County,06101,20230307,300
CA,Sutter County,06101,20230314,200
CA,Sutter County,06101,20230321,200
CA,Sutter County,06101,20230328,100
CA,Sutter County,06101,20230404,100
CA,Sutter County,06101,20230411,0
CA,Sutter County,06101,20230418,0
CA,Sutter County,06101,20230425,0
CA,Sutter County,06101,20230502,0
CA,Sutter County,06101,20230509,0
CA,Sutter County,06101,20230516,0
CA,Sutter County,06101,20230523,0
CA,Sutter County,06101,20230530,0
CA,Sutter County,06101,20230606,0
CA,Sutter County,06101,20230613,0
CA,Sutter County,06101,20230620,0
CA,Sutter County,06101,20230627,0
CA,Sutter County,06101,20230704,0
CA,Sutter County,06101,20230711,0
CA,Sutter County,06101,20230718,0
CA,Sutter County,06101,20230725,0
CA,Sutter County,06101,20230801,0
CA,Sutter County,06101,20230808,0
CA,Sutter County,06101,20230815,0
CA,Sutter County,06101,20230822,0
CA,Sutter County,06101,20230829,0
CA,Sutter County,06101,20230905,0
CA,Sutter County,06101,20230912,0
CA,Sutter County,06101,20230919,0
CA,Sutter County,06101,20230926,0
CA,Sutter County,06101,20231003,0
CA,Sutter County,06101,20231010,0
CA,Sutter County,06101,20231017,0
CA,Sutter County,06101,20231024,0
CA,Sutter County,06101,20231031,0
CA,Sutter County,06101,20231107,0
CA,Sutter County,06101,20231114,0
CA,Sutter County,06101,20231121,0
CA,Sutter County,06101,20231128,0
CA,Sutter County,06101,20231205,0
CA,Sutter County,06101,20231212,0
CA,Sutter County,06101,20231219,0
CA,Sutter County,06101,20231226,0
CA,Sutter County,06101,20240102,0
CA,Sutter County,06101,20240109,0
CA,Sutter County,06101,20240116,0
CA,Sutter County,06101,20240123,0
CA,Sutter County,06101,20240130,0
CA,Sutter County,06101,20240206,0
CA,Sutter County,06101,20240213,0
CA,Sutter County,06101,20240220,0
CA,Sutter County,06101,20240227,0
CA,Sutter County,06101,20240305,0
CA,Sutter County,06101,20240312,0
CA,Sutter County,06101,20240319,0
CA,Sutter County,06101,20240326,0
CA,Sutter County,06101,20240402,0
CA,Sutter County,06101,20240409,0
CA,Sutter County,06101,20240416,0
CA,Sutter County,06101,20240423,0
CA,Sutter County,06101,20240430,0
CA,Sutter County,06101,20240507,0
CA,Sutter County,06101,20240514,0
CA,Sutter County,06101,20240521,0
CA,Sutter County,06101,20240528,0
CA,Sutter County,06101,20240604,0
CA,Sutter County,06101,20240611,0
CA,Sutter County,06101,20240618,0
CA,Sutter County,06101,20240625,0
CA,Sutter County,06101,20240702,0
CA,Sutter County,06101,20240709,0
CA,Sutter County,06101,20240716,0
CA,Sutter County,06101,20240723,0
CA,Sutter County,06101,20240730,0
CA,Sutter County,06101,20240806,0
CA,Sutter County,06101,20240813,0
CA,Sutter County,06101,20240820,33
CA,Sutter County,06101,20240827,31
CA,Sutter County,06101,20240903,31
CA,Sutter County,06101,20240910,100
CA,Sutter County,06101,20240917,100
CA,Sutter County,06101,20240924,100
CA,Sutter County,06101,20241001,100
CA,Sutter County,06101,20241008,100
CA,Sutter County,06101,20241015,100
CA,Sutter County,06101,20241022,100
CA,Sutter County,06101,20241029,100
CA,Sutter County,06101,20241105,100
CA,Sutter County,06101,20241112,100
CA,Sutter County,06101,20241119,100
CA,Sutter County,06101,20241126,0
CA,Sutter County,06101,20241203,0
CA,Sutter County,06101,20241210,0
CA,Sutter County,06101,20241217,0
CA,Sutter County,06101,20241224,0
CA,Sutter County,06101,20241231,0
CA,Sutter County,06101,20250107,0
CA,Sutter County,06101,20250114,0
CA,Sutter County,06101,20250121,0
CA,Sutter County,06101,20250128,0
CA,Sutter County,06101,20250204,0
CA,Sutter County,06101,20250211,0
CA,Sutter County,06101,20250218,0
CA,Tehama County,06103,20190101,189
CA,Tehama County,06103,20190108,189
CA,Tehama County,06103,20190115,189
CA,Tehama County,06103,20190122,189
CA,Tehama County,06103,20190129,89
CA,Tehama County,06103,20190205,12
CA,Tehama County,06103,20190212,12
CA,Tehama County,06103,20190219,0
CA,Tehama County,06103,20190226,0
CA,Tehama County,06103,20190305,0
CA,Tehama County,06103,20190312,0
CA,Tehama County,06103,20190319,0
CA,Tehama County,06103,20190326,0
CA,Tehama County,06103,20190402,0
CA,Tehama County,06103,20190409,0
CA,Tehama County,06103,20190416,0
CA,Tehama County,06103,20190423,0
CA,Tehama County,06103,20190430,0
CA,Tehama County,06103,20190507,0
CA,Tehama County,06103,20190514,0
CA,Tehama County,06103,20190521,0
CA,Tehama County,06103,20190528,0
CA,Tehama County,06103,20190604,0
CA,Tehama County,06103,20190611,0
CA,Tehama County,06103,20190618,0
CA,Tehama County,06103,20190625,0
CA,Tehama County,06103,20190702,0
CA,Tehama County,06103,20190709,0
CA,Tehama County,06103,20190716,0
CA,Tehama County,06103,20190723,0
CA,Tehama County,06103,20190730,0
CA,Tehama County,06103,20190806,0
CA,Tehama County,06103,20190813,0
CA,Tehama County,06103,20190820,0
CA,Tehama County,06103,20190827,0
CA,Tehama County,06103,20190903,0
CA,Tehama County,06103,20190910,0
CA,Tehama County,06103,20190917,0
CA,Tehama County,06103,20190924,0
CA,Tehama County,06103,20191001,0
CA,Tehama County,06103,20191008,0
CA,Tehama County,06103,20191015,0
CA,Tehama County,06103,20191022,0
CA,Tehama County,06103,20191029,0
CA,Tehama County,06103,20191105,0
CA,Tehama County,06103,20191112,91
CA,Tehama County,06103,20191119,91
CA,Tehama County,06103,20191126,100
CA,Tehama County,06103,20191203,100
CA,Tehama County,06103,20191210,0
CA,Tehama County,06103,20191217,0
CA,Tehama County,06103,20191224,0
CA,Tehama County,06103,20191231,0
CA,Tehama County,06103,20200107,0
CA,Tehama County,06103,20200114,0
CA,Tehama County,06103,20200121,0
CA,Tehama County,06103,20200128,40
CA,Tehama County,06103,20200204,40
CA,Tehama County,06103,20200211,35
CA,Tehama County,06103,20200218,100
CA,Tehama County,06103,20200225,186
CA,Tehama County,06103,20200303,200
CA,Tehama County,06103,20200310,200
CA,Tehama County,06103,20200317,200
CA,Tehama County,06103,20200324,194
CA,Tehama County,06103,20200331,194
CA,Tehama County,06103,20200407,194
CA,Tehama County,06103,20200414,261
CA,Tehama County,06103,20200421,261
CA,Tehama County,06103,20200428,267
CA,Tehama County,06103,20200505,268
CA,Tehama County,06103,20200512,269
CA,Tehama County,06103,20200519,269
CA,Tehama County,06103,20200526,269
CA,Tehama County,06103,20200602,269
CA,Tehama County,06103,20200609,269
CA,Tehama County,06103,20200616,269
CA,Tehama County,06103,20200623,269
CA,Tehama County,06103,20200630,269
CA,Tehama County,06103,20200707,269
CA,Tehama County,06103,20200714,269
CA,Tehama County,06103,20200721,269
CA,Tehama County,06103,20200728,269
CA,Tehama County,06103,20200804,269
CA,Tehama County,06103,20200811,269
CA,Tehama County,06103,20200818,269
CA,Tehama County,06103,20200825,300
CA,Tehama County,06103,20200901,300
CA,Tehama County,06103,20200908,300
CA,Tehama County,06103,20200915,300
CA,Tehama County,06103,20200922,300
CA,Tehama County,06103,20200929,371
CA,Tehama County,06103,20201006,371
CA,Tehama County,06103,20201013,371
CA,Tehama County,06103,20201020,371
CA,Tehama County,06103,20201027,371
CA,Tehama County,06103,20201103,371
CA,Tehama County,06103,20201110,380
CA,Tehama County,06103,20201117,380
CA,Tehama County,06103,20201124,380
CA,Tehama County,06103,20201201,380
CA,Tehama County,06103,20201208,380
CA,Tehama County,06103,20201215,380
CA,Tehama County,06103,20201222,380
CA,Tehama County,06103,20201229,380
CA,Tehama County,06103,20210105,380
CA,Tehama County,06103,20210112,380
CA,Tehama County,06103,20210119,380
CA,Tehama County,06103,20210126,380
CA,Tehama County,06103,20210202,364
CA,Tehama County,06103,20210209,363
CA,Tehama County,06103,20210216,363
CA,Tehama County,06103,20210223,363
CA,Tehama County,06103,20210302,363
CA,Tehama County,06103,20210309,363
CA,Tehama County,06103,20210316,363
CA,Tehama County,06103,20210323,363
CA,Tehama County,06103,20210330,363
CA,Tehama County,06103,20210406,363
CA,Tehama County,06103,20210413,364
CA,Tehama County,06103,20210420,366
CA,Tehama County,06103,20210427,366
CA,Tehama County,06103,20210504,399
CA,Tehama County,06103,20210511,399
CA,Tehama County,06103,20210518,399
CA,Tehama County,06103,20210525,480
CA,Tehama County,06103,20210601,480
CA,Tehama County,06103,20210608,480
CA,Tehama County,06103,20210615,480
CA,Tehama County,06103,20210622,480
CA,Tehama County,06103,20210629,480
CA,Tehama County,06103,20210706,480
CA,Tehama County,06103,20210713,480
CA,Tehama County,06103,20210720,481
CA,Tehama County,06103,20210727,484
CA,Tehama County,06103,20210803,484
CA,Tehama County,06103,20210810,484
CA,Tehama County,06103,20210817,484
CA,Tehama County,06103,20210824,484
CA,Tehama County,06103,20210831,484
CA,Tehama County,06103,20210907,484
CA,Tehama County,06103,20210914,484
CA,Tehama County,06103,20210921,484
CA,Tehama County,06103,20210928,484
CA,Tehama County,06103,20211005,484
CA,Tehama County,06103,20211012,484
CA,Tehama County,06103,20211019,484
CA,Tehama County,06103,20211026,454
CA,Tehama County,06103,20211102,454
CA,Tehama County,06103,20211109,454
CA,Tehama County,06103,20211116,454
CA,Tehama County,06103,20211123,400
CA,Tehama County,06103,20211130,400
CA,Tehama County,06103,20211207,400
CA,Tehama County,06103,20211214,400
CA,Tehama County,06103,20211221,400
CA,Tehama County,06103,20211228,371
CA,Tehama County,06103,20220104,370
CA,Tehama County,06103,20220111,299
CA,Tehama County,06103,20220118,299
CA,Tehama County,06103,20220125,299
CA,Tehama County,06103,20220201,299
CA,Tehama County,06103,20220208,299
CA,Tehama County,06103,20220215,299
CA,Tehama County,06103,20220222,303
CA,Tehama County,06103,20220301,304
CA,Tehama County,06103,20220308,304
CA,Tehama County,06103,20220315,388
CA,Tehama County,06103,20220322,388
CA,Tehama County,06103,20220329,388
CA,Tehama County,06103,20220405,388
CA,Tehama County,06103,20220412,388
CA,Tehama County,06103,20220419,388
CA,Tehama County,06103,20220426,388
CA,Tehama County,06103,20220503,388
CA,Tehama County,06103,20220510,388
CA,Tehama County,06103,20220517,388
CA,Tehama County,06103,20220524,388
CA,Tehama County,06103,20220531,388
CA,Tehama County,06103,20220607,388
CA,Tehama County,06103,20220614,388
CA,Tehama County,06103,20220621,388
CA,Tehama County,06103,20220628,388
CA,Tehama County,06103,20220705,388
CA,Tehama County,06103,20220712,388
CA,Tehama County,06103,20220719,388
CA,Tehama County,06103,20220726,388
CA,Tehama County,06103,20220802,388
CA,Tehama County,06103,20220809,388
CA,Tehama County,06103,20220816,388
CA,Tehama County,06103,20220823,388
CA,Tehama County,06103,20220830,388
CA,Tehama County,06103,20220906,388
CA,Tehama County,06103,20220913,388
CA,Tehama County,06103,20220920,388
CA,Tehama County,06103,20220927,388
CA,Tehama County,06103,20221004,388
CA,Tehama County,06103,20221011,388
CA,Tehama County,06103,20221018,388
CA,Tehama County,06103,20221025,389
CA,Tehama County,06103,20221101,389
CA,Tehama County,06103,20221108,387
CA,Tehama County,06103,20221115,385
CA,Tehama County,06103,20221122,385
CA,Tehama County,06103,20221129,385
CA,Tehama County,06103,20221206,385
CA,Tehama County,06103,20221213,385
CA,Tehama County,06103,20221220,385
CA,Tehama County,06103,20221227,385
CA,Tehama County,06103,20230103,380
CA,Tehama County,06103,20230110,280
CA,Tehama County,06103,20230117,281
CA,Tehama County,06103,20230124,281
CA,Tehama County,06103,20230131,281
CA,Tehama County,06103,20230207,281
CA,Tehama County,06103,20230214,281
CA,Tehama County,06103,20230221,281
CA,Tehama County,06103,20230228,281
CA,Tehama County,06103,20230307,281
CA,Tehama County,06103,20230314,192
CA,Tehama County,06103,20230321,192
CA,Tehama County,06103,20230328,98
CA,Tehama County,06103,20230404,98
CA,Tehama County,06103,20230411,0
CA,Tehama County,06103,20230418,0
CA,Tehama County,06103,20230425,0
CA,Tehama County,06103,20230502,0
CA,Tehama County,06103,20230509,0
CA,Tehama County,06103,20230516,0
CA,Tehama County,06103,20230523,0
CA,Tehama County,06103,20230530,0
CA,Tehama County,06103,20230606,0
CA,Tehama County,06103,20230613,0
CA,Tehama County,06103,20230620,0
CA,Tehama County,06103,20230627,0
CA,Tehama County,06103,20230704,0
CA,Tehama County,06103,20230711,0
CA,Tehama County,06103,20230718,0
CA,Tehama County,06103,20230725,0
CA,Tehama County,06103,20230801,0
CA,Tehama County,06103,20230808,0
CA,Tehama County,06103,20230815,0
CA,Tehama County,06103,20230822,0
CA,Tehama County,06103,20230829,0
CA,Tehama County,06103,20230905,0
CA,Tehama County,06103,20230912,0
CA,Tehama County,06103,20230919,0
CA,Tehama County,06103,20230926,0
CA,Tehama County,06103,20231003,0
CA,Tehama County,06103,20231010,0
CA,Tehama County,06103,20231017,0
CA,Tehama County,06103,20231024,0
CA,Tehama County,06103,20231031,0
CA,Tehama County,06103,20231107,0
CA,Tehama County,06103,20231114,0
CA,Tehama County,06103,20231121,0
CA,Tehama County,06103,20231128,0
CA,Tehama County,06103,20231205,0
CA,Tehama County,06103,20231212,0
CA,Tehama County,06103,20231219,0
CA,Tehama County,06103,20231226,0
CA,Tehama County,06103,20240102,0
CA,Tehama County,06103,20240109,0
CA,Tehama County,06103,20240116,0
CA,Tehama County,06103,20240123,0
CA,Tehama County,06103,20240130,0
CA,Tehama County,06103,20240206,0
CA,Tehama County,06103,20240213,0
CA,Tehama County,06103,20240220,0
CA,Tehama County,06103,20240227,0
CA,Tehama County,06103,20240305,0
CA,Tehama County,06103,20240312,0
CA,Tehama County,06103,20240319,0
CA,Tehama County,06103,20240326,0
CA,Tehama County,06103,20240402,0
CA,Tehama County,06103,20240409,0
CA,Tehama County,06103,20240416,0
CA,Tehama County,06103,20240423,0
CA,Tehama County,06103,20240430,0
CA,Tehama County,06103,20240507,0
CA,Tehama County,06103,20240514,0
CA,Tehama County,06103,20240521,0
CA,Tehama County,06103,20240528,0
CA,Tehama County,06103,20240604,0
CA,Tehama County,06103,20240611,0
CA,Tehama County,06103,20240618,0
CA,Tehama County,06103,20240625,0
CA,Tehama County,06103,20240702,0
CA,Tehama County,06103,20240709,6
CA,Tehama County,06103,20240716,5
CA,Tehama County,06103,20240723,5
CA,Tehama County,06103,20240730,5
CA,Tehama County,06103,20240806,4
CA,Tehama County,06103,20240813,4
CA,Tehama County,06103,20240820,100
CA,Tehama County,06103,20240827,100
CA,Tehama County,06103,20240903,100
CA,Tehama County,06103,20240910,100
CA,Tehama County,06103,20240917,100
CA,Tehama County,06103,20240924,100
CA,Tehama County,06103,20241001,100
CA,Tehama County,06103,20241008,100
CA,Tehama County,06103,20241015,100
CA,Tehama County,06103,20241022,100
CA,Tehama County,06103,20241029,100
CA,Tehama County,06103,20241105,100
CA,Tehama County,06103,20241112,100
CA,Tehama County,06103,20241119,100
CA,Tehama County,06103,20241126,0
CA,Tehama County,06103,20241203,0
CA,Tehama County,06103,20241210,0
CA,Tehama County,06103,20241217,0
CA,Tehama County,06103,20241224,0
CA,Tehama County,06103,20241231,0
CA,Tehama County,06103,20250107,0
CA,Tehama County,06103,20250114,0
CA,Tehama County,06103,20250121,0
CA,Tehama County,06103,20250128,0
CA,Tehama County,06103,20250204,0
CA,Tehama County,06103,20250211,0
CA,Tehama County,06103,20250218,0
CA,Trinity County,06105,20190101,221
CA,Trinity County,06105,20190108,221
CA,Trinity County,06105,20190115,221
CA,Trinity County,06105,20190122,221
CA,Trinity County,06105,20190129,125
CA,Trinity County,06105,20190205,125
CA,Trinity County,06105,20190212,125
CA,Trinity County,06105,20190219,67
CA,Trinity County,06105,20190226,11
CA,Trinity County,06105,20190305,0
CA,Trinity County,06105,20190312,0
CA,Trinity County,06105,20190319,0
CA,Trinity County,06105,20190326,0
CA,Trinity County,06105,20190402,0
CA,Trinity County,06105,20190409,0
CA,Trinity County,06105,20190416,0
CA,Trinity County,06105,20190423,0
CA,Trinity County,06105,20190430,0
CA,Trinity County,06105,20190507,0
CA,Trinity County,06105,20190514,0
CA,Trinity County,06105,20190521,0
CA,Trinity County,06105,20190528,0
CA,Trinity County,06105,20190604,0
CA,Trinity County,06105,20190611,0
CA,Trinity County,06105,20190618,0
CA,Trinity County,06105,20190625,0
CA,Trinity County,06105,20190702,0
CA,Trinity County,06105,20190709,0
CA,Trinity County,06105,20190716,0
CA,Trinity County,06105,20190723,0
CA,Trinity County,06105,20190730,0
CA,Trinity County,06105,20190806,0
CA,Trinity County,06105,20190813,0
CA,Trinity County,06105,20190820,0
CA,Trinity County,06105,20190827,0
CA,Trinity County,06105,20190903,0
CA,Trinity County,06105,20190910,0
CA,Trinity County,06105,20190917,0
CA,Trinity County,06105,20190924,0
CA,Trinity County,06105,20191001,0
CA,Trinity County,06105,20191008,0
CA,Trinity County,06105,20191015,0
CA,Trinity County,06105,20191022,0
CA,Trinity County,06105,20191029,0
CA,Trinity County,06105,20191105,0
CA,Trinity County,06105,20191112,1
CA,Trinity County,06105,20191119,1
CA,Trinity County,06105,20191126,100
CA,Trinity County,06105,20191203,100
CA,Trinity County,06105,20191210,0
CA,Trinity County,06105,20191217,0
CA,Trinity County,06105,20191224,0
CA,Trinity County,06105,20191231,0
CA,Trinity County,06105,20200107,0
CA,Trinity County,06105,20200114,0
CA,Trinity County,06105,20200121,0
CA,Trinity County,06105,20200128,0
CA,Trinity County,06105,20200204,0
CA,Trinity County,06105,20200211,0
CA,Trinity County,06105,20200218,77
CA,Trinity County,06105,20200225,107
CA,Trinity County,06105,20200303,179
CA,Trinity County,06105,20200310,198
CA,Trinity County,06105,20200317,198
CA,Trinity County,06105,20200324,200
CA,Trinity County,06105,20200331,200
CA,Trinity County,06105,20200407,200
CA,Trinity County,06105,20200414,300
CA,Trinity County,06105,20200421,356
CA,Trinity County,06105,20200428,356
CA,Trinity County,06105,20200505,356
CA,Trinity County,06105,20200512,322
CA,Trinity County,06105,20200519,322
CA,Trinity County,06105,20200526,322
CA,Trinity County,06105,20200602,322
CA,Trinity County,06105,20200609,322
CA,Trinity County,06105,20200616,322
CA,Trinity County,06105,20200623,322
CA,Trinity County,06105,20200630,322
CA,Trinity County,06105,20200707,322
CA,Trinity County,06105,20200714,322
CA,Trinity County,06105,20200721,322
CA,Trinity County,06105,20200728,322
CA,Trinity County,06105,20200804,322
CA,Trinity County,06105,20200811,322
CA,Trinity County,06105,20200818,322
CA,Trinity County,06105,20200825,322
CA,Trinity County,06105,20200901,322
CA,Trinity County,06105,20200908,322
CA,Trinity County,06105,20200915,322
CA,Trinity County,06105,20200922,324
CA,Trinity County,06105,20200929,390
CA,Trinity County,06105,20201006,390
CA,Trinity County,06105,20201013,390
CA,Trinity County,06105,20201020,390
CA,Trinity County,06105,20201027,390
CA,Trinity County,06105,20201103,390
CA,Trinity County,06105,20201110,390
CA,Trinity County,06105,20201117,390
CA,Trinity County,06105,20201124,390
CA,Trinity County,06105,20201201,390
CA,Trinity County,06105,20201208,390
CA,Trinity County,06105,20201215,390
CA,Trinity County,06105,20201222,390
CA,Trinity County,06105,20201229,390
CA,Trinity County,06105,20210105,390
CA,Trinity County,06105,20210112,390
CA,Trinity County,06105,20210119,390
CA,Trinity County,06105,20210126,390
CA,Trinity County,06105,20210202,353
CA,Trinity County,06105,20210209,343
CA,Trinity County,06105,20210216,341
CA,Trinity County,06105,20210223,334
CA,Trinity County,06105,20210302,334
CA,Trinity County,06105,20210309,334
CA,Trinity County,06105,20210316,334
CA,Trinity County,06105,20210323,334
CA,Trinity County,06105,20210330,334
CA,Trinity County,06105,20210406,334
CA,Trinity County,06105,20210413,339
CA,Trinity County,06105,20210420,340
CA,Trinity County,06105,20210427,345
CA,Trinity County,06105,20210504,345
CA,Trinity County,06105,20210511,345
CA,Trinity County,06105,20210518,345
CA,Trinity County,06105,20210525,344
CA,Trinity County,06105,20210601,344
CA,Trinity County,06105,20210608,349
CA,Trinity County,06105,20210615,349
CA,Trinity County,06105,20210622,349
CA,Trinity County,06105,20210629,349
CA,Trinity County,06105,20210706,349
CA,Trinity County,06105,20210713,349
CA,Trinity County,06105,20210720,349
CA,Trinity County,06105,20210727,400
CA,Trinity County,06105,20210803,400
CA,Trinity County,06105,20210810,400
CA,Trinity County,06105,20210817,400
CA,Trinity County,06105,20210824,400
CA,Trinity County,06105,20210831,400
CA,Trinity County,06105,20210907,400
CA,Trinity County,06105,20210914,400
CA,Trinity County,06105,20210921,400
CA,Trinity County,06105,20210928,400
CA,Trinity County,06105,20211005,400
CA,Trinity County,06105,20211012,400
CA,Trinity County,06105,20211019,400
CA,Trinity County,06105,20211026,400
CA,Trinity County,06105,20211102,400
CA,Trinity County,06105,20211109,374
CA,Trinity County,06105,20211116,374
CA,Trinity County,06105,20211123,374
CA,Trinity County,06105,20211130,374
CA,Trinity County,06105,20211207,374
CA,Trinity County,06105,20211214,374
CA,Trinity County,06105,20211221,374
CA,Trinity County,06105,20211228,325
CA,Trinity County,06105,20220104,325
CA,Trinity County,06105,20220111,315
CA,Trinity County,06105,20220118,315
CA,Trinity County,06105,20220125,315
CA,Trinity County,06105,20220201,315
CA,Trinity County,06105,20220208,315
CA,Trinity County,06105,20220215,315
CA,Trinity County,06105,20220222,392
CA,Trinity County,06105,20220301,392
CA,Trinity County,06105,20220308,392
CA,Trinity County,06105,20220315,398
CA,Trinity County,06105,20220322,400
CA,Trinity County,06105,20220329,400
CA,Trinity County,06105,20220405,400
CA,Trinity County,06105,20220412,400
CA,Trinity County,06105,20220419,360
CA,Trinity County,06105,20220426,361
CA,Trinity County,06105,20220503,361
CA,Trinity County,06105,20220510,361
CA,Trinity County,06105,20220517,361
CA,Trinity County,06105,20220524,361
CA,Trinity County,06105,20220531,361
CA,Trinity County,06105,20220607,361
CA,Trinity County,06105,20220614,361
CA,Trinity County,06105,20220621,361
CA,Trinity County,06105,20220628,361
CA,Trinity County,06105,20220705,361
CA,Trinity County,06105,20220712,361
CA,Trinity County,06105,20220719,361
CA,Trinity County,06105,20220726,361
CA,Trinity County,06105,20220802,361
CA,Trinity County,06105,20220809,361
CA,Trinity County,06105,20220816,361
CA,Trinity County,06105,20220823,361
CA,Trinity County,06105,20220830,361
CA,Trinity County,06105,20220906,361
CA,Trinity County,06105,20220913,361
CA,Trinity County,06105,20220920,361
CA,Trinity County,06105,20220927,361
CA,Trinity County,06105,20221004,361
CA,Trinity County,06105,20221011,361
CA,Trinity County,06105,20221018,361
CA,Trinity County,06105,20221025,361
CA,Trinity County,06105,20221101,361
CA,Trinity County,06105,20221108,299
CA,Trinity County,06105,20221115,299
CA,Trinity County,06105,20221122,299
CA,Trinity County,06105,20221129,299
CA,Trinity County,06105,20221206,299
CA,Trinity County,06105,20221213,299
CA,Trinity County,06105,20221220,299
CA,Trinity County,06105,20221227,299
CA,Trinity County,06105,20230103,297
CA,Trinity County,06105,20230110,232
CA,Trinity County,06105,20230117,232
CA,Trinity County,06105,20230124,232
CA,Trinity County,06105,20230131,232
CA,Trinity County,06105,20230207,232
CA,Trinity County,06105,20230214,232
CA,Trinity County,06105,20230221,232
CA,Trinity County,06105,20230228,231
CA,Trinity County,06105,20230307,231
CA,Trinity County,06105,20230314,141
CA,Trinity County,06105,20230321,141
CA,Trinity County,06105,20230328,125
CA,Trinity County,06105,20230404,122
CA,Trinity County,06105,20230411,78
CA,Trinity County,06105,20230418,78
CA,Trinity County,06105,20230425,60
CA,Trinity County,06105,20230502,60
CA,Trinity County,06105,20230509,60
CA,Trinity County,06105,20230516,60
CA,Trinity County,06105,20230523,1
CA,Trinity County,06105,20230530,1
CA,Trinity County,06105,20230606,1
CA,Trinity County,06105,20230613,1
CA,Trinity County,06105,20230620,1
CA,Trinity County,06105,20230627,1
CA,Trinity County,06105,20230704,1
CA,Trinity County,06105,20230711,1
CA,Trinity County,06105,20230718,1
CA,Trinity County,06105,20230725,1
CA,Trinity County,06105,20230801,1
CA,Trinity County,06105,20230808,1
CA,Trinity County,06105,20230815,1
CA,Trinity County,06105,20230822,1
CA,Trinity County,06105,20230829,1
CA,Trinity County,06105,20230905,1
CA,Trinity County,06105,20230912,1
CA,Trinity County,06105,20230919,1
CA,Trinity County,06105,20230926,1
CA,Trinity County,06105,20231003,1
CA,Trinity County,06105,20231010,1
CA,Trinity County,06105,20231017,1
CA,Trinity County,06105,20231024,1
CA,Trinity County,06105,20231031,1
CA,Trinity County,06105,20231107,1
CA,Trinity County,06105,20231114,1
CA,Trinity County,06105,20231121,1
CA,Trinity County,06105,20231128,1
CA,Trinity County,06105,20231205,0
CA,Trinity County,06105,20231212,0
CA,Trinity County,06105,20231219,0
CA,Trinity County,06105,20231226,0
CA,Trinity County,06105,20240102,0
CA,Trinity County,06105,20240109,0
CA,Trinity County,06105,20240116,0
CA,Trinity County,06105,20240123,0
CA,Trinity County,06105,20240130,0
CA,Trinity County,06105,20240206,0
CA,Trinity County,06105,20240213,0
CA,Trinity County,06105,20240220,0
CA,Trinity County,06105,20240227,0
CA,Trinity County,06105,20240305,0
CA,Trinity County,06105,20240312,0
CA,Trinity County,06105,20240319,0
CA,Trinity County,06105,20240326,0
CA,Trinity County,06105,20240402,0
CA,Trinity County,06105,20240409,0
CA,Trinity County,06105,20240416,0
CA,Trinity County,06105,20240423,0
CA,Trinity County,06105,20240430,0
CA,Trinity County,06105,20240507,0
CA,Trinity County,06105,20240514,0
CA,Trinity County,06105,20240521,0
CA,Trinity County,06105,20240528,0
CA,Trinity County,06105,20240604,0
CA,Trinity County,06105,20240611,0
CA,Trinity County,06105,20240618,0
CA,Trinity County,06105,20240625,0
CA,Trinity County,06105,20240702,0
CA,Trinity County,06105,20240709,25
CA,Trinity County,06105,20240716,30
CA,Trinity County,06105,20240723,30
CA,Trinity County,06105,20240730,30
CA,Trinity County,06105,20240806,28
CA,Trinity County,06105,20240813,28
CA,Trinity County,06105,20240820,106
CA,Trinity County,06105,20240827,106
CA,Trinity County,06105,20240903,100
CA,Trinity County,06105,20240910,100
CA,Trinity County,06105,20240917,100
CA,Trinity County,06105,20240924,100
CA,Trinity County,06105,20241001,100
CA,Trinity County,06105,20241008,100
CA,Trinity County,06105,20241015,100
CA,Trinity County,06105,20241022,100
CA,Trinity County,06105,20241029,100
CA,Trinity County,06105,20241105,100
CA,Trinity County,06105,20241112,100
CA,Trinity County,06105,20241119,40
CA,Trinity County,06105,20241126,0
CA,Trinity County,06105,20241203,0
CA,Trinity County,06105,20241210,0
CA,Trinity County,06105,20241217,0
CA,Trinity County,06105,20241224,0
CA,Trinity County,06105,20241231,0
CA,Trinity County,06105,20250107,0
CA,Trinity County,06105,20250114,0
CA,Trinity County,06105,20250121,0
CA,Trinity County,06105,20250128,0
CA,Trinity County,06105,20250204,0
CA,Trinity County,06105,20250211,0
CA,Trinity County,06105,20250218,0
CA,Tulare County,06107,20190101,92
CA,Tulare County,06107,20190108,92
CA,Tulare County,06107,20190115,92
CA,Tulare County,06107,20190122,92
CA,Tulare County,06107,20190129,18
CA,Tulare County,06107,20190205,18
CA,Tulare County,06107,20190212,18
CA,Tulare County,06107,20190219,16
CA,Tulare County,06107,20190226,0
CA,Tulare County,06107,20190305,0
CA,Tulare County,06107,20190312,0
CA,Tulare County,06107,20190319,0
CA,Tulare County,06107,20190326,0
